timestamp,node_id,location,night,motion,brightness_pct,voltage_V,current_A,power_W,energy_kWh,rssi
2026-04-20 14:27:42,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002253,
2026-04-20 14:27:44,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002253,
2026-04-20 14:27:46,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002253,
2026-04-20 14:27:48,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002253,
2026-04-20 14:27:50,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002253,
2026-04-20 14:27:52,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002253,
2026-04-20 14:27:54,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002253,
2026-04-20 14:27:56,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002253,
2026-04-20 14:27:58,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002253,
2026-04-20 14:28:01,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002253,
2026-04-20 14:28:03,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002253,
2026-04-20 14:28:05,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002253,
2026-04-20 14:28:07,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002253,
2026-04-20 14:28:09,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002253,
2026-04-20 14:28:11,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002253,
2026-04-20 14:28:13,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002253,
2026-04-20 14:28:15,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002253,
2026-04-20 14:28:17,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002253,
2026-04-20 14:28:20,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002253,
2026-04-20 14:28:22,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002253,
2026-04-20 14:28:24,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002253,
2026-04-20 14:28:26,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002253,
2026-04-20 14:28:28,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002253,
2026-04-20 14:28:30,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002253,
2026-04-20 14:30:12,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002253,
2026-04-20 14:30:14,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002253,
2026-04-20 14:30:16,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002253,
2026-04-20 14:30:18,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002253,
2026-04-20 14:30:20,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002253,
2026-04-20 14:30:22,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002253,
2026-04-20 14:30:24,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002253,
2026-04-20 14:30:26,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002253,
2026-04-20 14:30:28,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002253,
2026-04-20 14:30:31,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002253,
2026-04-20 14:30:33,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002253,
2026-04-20 14:30:35,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002253,
2026-04-20 14:30:37,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002253,
2026-04-20 14:30:39,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002253,
2026-04-20 14:30:41,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002253,
2026-04-20 14:30:43,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002253,
2026-04-20 14:30:45,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002253,
2026-04-20 14:30:47,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002253,
2026-04-20 14:30:50,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002253,
2026-04-20 14:30:52,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002253,
2026-04-20 14:30:54,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002253,
2026-04-20 14:30:56,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002253,
2026-04-20 14:30:58,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002253,
2026-04-20 14:31:00,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002253,
2026-04-20 14:31:02,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002253,
2026-04-20 14:31:04,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002253,
2026-04-20 14:31:06,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002253,
2026-04-20 14:31:08,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002253,
2026-04-20 14:31:11,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002253,
2026-04-20 14:31:13,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002253,
2026-04-20 14:31:15,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002253,
2026-04-20 14:31:17,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002253,
2026-04-20 14:31:19,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002253,
2026-04-20 14:31:21,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002253,
2026-04-20 14:31:23,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002253,
2026-04-20 14:31:25,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002253,
2026-04-20 14:31:27,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002253,
2026-04-20 14:31:29,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002253,
2026-04-20 14:31:32,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002253,
2026-04-20 14:31:34,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002253,
2026-04-20 14:31:36,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002253,
2026-04-20 14:31:38,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002253,
2026-04-20 14:31:40,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002253,
2026-04-20 14:31:42,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002253,
2026-04-20 14:31:44,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002253,
2026-04-20 14:31:46,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002253,
2026-04-20 14:31:48,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002253,
2026-04-20 14:31:51,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002253,
2026-04-20 14:31:53,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002253,
2026-04-20 14:31:55,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002253,
2026-04-20 14:31:57,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002253,
2026-04-20 14:31:59,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002253,
2026-04-20 14:32:01,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002253,
2026-04-20 14:32:03,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002253,
2026-04-20 14:32:05,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002253,
2026-04-20 14:32:07,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002253,
2026-04-20 14:32:09,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002253,
2026-04-20 14:32:12,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002253,
2026-04-20 14:32:14,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002253,
2026-04-20 14:32:16,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002253,
2026-04-20 14:32:18,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002253,
2026-04-20 14:32:20,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002253,
2026-04-20 14:32:22,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002253,
2026-04-20 14:32:24,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002253,
2026-04-20 14:33:23,SL-01,IIT BBSR,1,1,100.0,230.0,0.06,13.8,0.002479,
2026-04-20 14:33:25,SL-01,IIT BBSR,1,1,100.0,230.0,0.06,13.8,0.002487,
2026-04-20 14:33:27,SL-01,IIT BBSR,1,0,30.0,230.0,0.04,9.2,0.002492,
2026-04-20 14:33:29,SL-01,IIT BBSR,1,0,30.0,230.0,0.04,9.2,0.002497,
2026-04-20 14:33:32,SL-01,IIT BBSR,1,0,30.0,230.0,0.04,9.2,0.002503,
2026-04-20 14:33:34,SL-01,IIT BBSR,1,0,30.0,230.0,0.04,9.2,0.002508,
2026-04-20 14:33:36,SL-01,IIT BBSR,1,0,30.0,230.0,0.04,9.2,0.002514,
2026-04-20 14:33:38,SL-01,IIT BBSR,1,0,30.0,230.0,0.04,9.2,0.002519,
2026-04-20 14:33:40,SL-01,IIT BBSR,1,1,100.0,230.0,0.06,13.8,0.002527,
2026-04-20 14:33:42,SL-01,IIT BBSR,1,1,100.0,230.0,0.06,13.8,0.002535,
2026-04-20 14:33:44,SL-01,IIT BBSR,1,1,100.0,230.0,0.06,13.8,0.002543,
2026-04-20 14:33:46,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002543,
2026-04-20 14:33:48,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.002543,
2026-04-20 14:33:51,SL-01,IIT BBSR,1,1,100.0,230.0,0.06,13.8,0.002551,
2026-04-20 14:33:53,SL-01,IIT BBSR,1,1,100.0,230.0,0.06,13.8,0.00256,
2026-04-20 14:33:55,SL-01,IIT BBSR,1,1,100.0,230.0,0.06,13.8,0.002568,
2026-04-20 14:35:30,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.0,
2026-04-20 14:35:33,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.0,
2026-04-20 14:35:35,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.0,
2026-04-20 14:35:37,SL-01,IIT BBSR,1,1,100.0,230.0,0.06,13.8,8e-06,
2026-04-20 14:35:39,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,8e-06,
2026-04-20 14:35:41,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,8e-06,
2026-04-20 14:35:43,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,8e-06,
2026-04-20 14:35:45,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,8e-06,
2026-04-20 14:35:47,SL-01,IIT BBSR,1,1,100.0,230.0,0.06,13.8,1.6e-05,
2026-04-20 14:35:49,SL-01,IIT BBSR,1,1,100.0,230.0,0.06,13.8,2.4e-05,
2026-04-20 14:35:51,SL-01,IIT BBSR,1,1,100.0,230.0,0.06,13.8,3.2e-05,
2026-04-20 14:35:54,SL-01,IIT BBSR,1,1,100.0,230.0,0.06,13.8,4.1e-05,
2026-04-20 14:35:56,SL-01,IIT BBSR,1,1,100.0,230.0,0.06,13.8,4.9e-05,
2026-04-20 14:35:58,SL-01,IIT BBSR,1,1,100.0,230.0,0.06,13.8,5.7e-05,
2026-04-20 14:36:00,SL-01,IIT BBSR,1,1,100.0,230.0,0.06,13.8,6.5e-05,
2026-04-20 14:36:02,SL-01,IIT BBSR,1,1,100.0,230.0,0.06,13.8,7.3e-05,
2026-04-20 14:36:04,SL-01,IIT BBSR,1,1,100.0,230.0,0.06,13.8,8.1e-05,
2026-04-20 14:36:06,SL-01,IIT BBSR,1,1,100.0,230.0,0.06,13.8,8.9e-05,
2026-04-20 14:36:08,SL-01,IIT BBSR,1,1,100.0,230.0,0.06,13.8,9.7e-05,
2026-04-20 14:36:11,SL-01,IIT BBSR,1,1,100.0,230.0,0.06,13.8,0.000105,
2026-04-20 14:36:13,SL-01,IIT BBSR,1,1,100.0,230.0,0.06,13.8,0.000113,
2026-04-20 14:36:15,SL-01,IIT BBSR,1,1,100.0,230.0,0.06,13.8,0.000122,
2026-04-20 14:36:17,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.000122,
2026-04-20 14:36:19,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.000122,
2026-04-20 14:36:21,SL-01,IIT BBSR,1,1,100.0,230.0,0.06,13.8,0.00013,
2026-04-20 14:36:23,SL-01,IIT BBSR,1,1,100.0,230.0,0.06,13.8,0.000138,
2026-04-20 14:36:25,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.000138,
2026-04-20 14:36:27,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.000138,
2026-04-20 14:36:29,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.000138,
2026-04-20 14:36:32,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.000138,
2026-04-20 14:36:34,SL-01,IIT BBSR,1,1,100.0,230.0,0.06,13.8,0.000146,
2026-04-20 14:36:36,SL-01,IIT BBSR,1,1,100.0,230.0,0.06,13.8,0.000154,
2026-04-20 14:36:38,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.000154,
2026-04-20 14:36:40,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.000154,
2026-04-20 14:36:42,SL-01,IIT BBSR,1,1,100.0,230.0,0.06,13.8,0.000162,
2026-04-20 14:36:44,SL-01,IIT BBSR,1,1,100.0,230.0,0.06,13.8,0.00017,
2026-04-20 14:36:46,SL-01,IIT BBSR,1,1,100.0,230.0,0.06,13.8,0.000178,
2026-04-20 14:36:48,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.000178,
2026-04-20 14:36:51,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.000178,
2026-04-20 14:36:53,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.000178,
2026-04-20 14:36:55,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.000178,
2026-04-20 14:36:57,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.000178,
2026-04-20 14:36:59,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.000178,
2026-04-20 14:37:01,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.000178,
2026-04-20 14:37:03,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.000178,
2026-04-20 14:37:05,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.000178,
2026-04-20 14:37:07,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.000178,
2026-04-20 14:37:10,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.000178,
2026-04-20 14:37:12,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.000178,
2026-04-20 14:37:14,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.000178,
2026-04-20 14:37:16,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.000178,
2026-04-20 14:37:18,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.000178,
2026-04-20 14:37:20,SL-01,IIT BBSR,1,1,100.0,230.0,0.06,13.8,0.000186,
2026-04-20 14:37:22,SL-01,IIT BBSR,1,1,100.0,230.0,0.06,13.8,0.000195,
2026-04-20 14:37:24,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.000195,
2026-04-20 14:37:26,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.000195,
2026-04-20 14:37:28,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.000195,
2026-04-20 14:37:31,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.000195,
2026-04-20 14:37:33,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.000195,
2026-04-20 14:37:35,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.000195,
2026-04-20 14:37:37,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.000195,
2026-04-20 14:37:39,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.000195,
2026-04-20 14:37:41,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.000195,
2026-04-20 14:37:43,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.000195,
2026-04-20 14:37:45,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.000195,
2026-04-20 14:37:47,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.000195,
2026-04-20 14:37:50,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.000195,
2026-04-20 14:37:52,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.000195,
2026-04-20 14:37:54,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.000195,
2026-04-20 14:37:56,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.000195,
2026-04-20 14:37:58,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.000195,
2026-04-20 14:38:00,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.000195,
2026-04-20 14:38:02,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.000195,
2026-04-20 14:38:04,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.000195,
2026-04-20 14:38:06,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.000195,
2026-04-20 14:38:08,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.000195,
2026-04-20 14:38:11,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.000195,
2026-04-20 14:38:13,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.000195,
2026-04-20 14:38:15,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.000195,
2026-04-20 14:38:17,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.000195,
2026-04-20 14:38:19,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.000195,
2026-04-20 14:38:21,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.000195,
2026-04-20 14:38:23,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.000195,
2026-04-20 14:38:25,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.000195,
2026-04-20 14:38:27,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.000195,
2026-04-20 14:38:29,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.000195,
2026-04-20 14:38:32,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.000195,
2026-04-20 14:38:34,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.000195,
2026-04-20 14:38:36,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.000195,
2026-04-20 14:38:38,SL-01,IIT BBSR,0,1,0.0,0.0,0.0,0.0,0.000195,
